,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud,trans_day,trans_month,trans_year,trans_hour,trans_minute,dob_year,age,distance_km
3549,349,12,4.75,23,7,40.2967,-98.737,493,141,69,8787,39.608122,-98.624461,0,27,12,2020,6,26,1940,80,77.1649
3550,415,4,176.22,84,12,41.4247,-105.4781,35371,112,11,413,40.909588,-104.612073,0,27,12,2020,6,27,1988,32,92.389
3551,463,2,87.29,18,6,40.029,-93.1607,602,37,71,9933,40.379329,-93.454808,0,27,12,2020,6,34,1954,66,46.2745
3552,32,12,6.87,34,2,33.8419,-117.6043,233717,162,123,8129,33.377577,-117.185752,0,27,12,2020,6,35,1966,54,64.5602
3553,73,4,83.8,141,2,32.7185,-117.1593,1241364,33,178,9509,32.753858,-116.529859,0,27,12,2020,6,42,1987,33,59.005
3554,270,4,149.2,46,12,43.0172,-111.0292,471,45,10,8637,42.287551,-110.525211,0,27,12,2020,6,45,1967,53,91.002
3555,459,4,107.88,58,7,41.6414,-96.5232,1745,49,152,8066,42.618883,-96.523482,0,27,12,2020,6,45,1973,47,108.6912
3556,508,2,64.79,0,8,35.1506,-106.569,641349,24,55,11714,34.367019,-106.25157,0,27,12,2020,6,46,1976,44,91.8289
3557,415,4,26.84,102,10,38.5677,-109.5271,9772,90,140,11821,39.230613,-109.278566,0,27,12,2020,6,46,1989,31,76.7861
3558,513,9,30.75,40,3,39.7532,-105.6356,565,95,157,11794,39.519566,-106.033547,0,27,12,2020,6,47,1978,42,42.8502
3559,336,4,118.68,172,6,36.7651,-94.0492,760,118,185,12147,37.505747,-93.683481,0,27,12,2020,6,49,1985,35,88.5072
3560,479,3,60.03,111,7,41.4972,-98.7858,509,104,78,4191,41.469288,-98.363229,0,27,12,2020,6,50,1980,40,35.3374
3561,329,4,150.43,159,2,38.2427,-122.9145,337,107,26,3987,37.732925,-123.225461,0,27,12,2020,6,52,1954,66,62.8949
3562,25,4,93.38,8,9,45.8289,-118.4971,1302,38,100,8353,45.476432,-117.731943,0,27,12,2020,6,54,1976,44,71.2248
3563,269,8,6.33,80,2,33.615,-117.7114,45303,129,127,6598,32.746921,-118.563847,0,27,12,2020,6,54,1969,51,124.9422
3564,359,4,145.21,55,8,32.9396,-105.8189,899,102,175,4219,32.969134,-106.165522,0,27,12,2020,6,58,1967,53,32.5076
3565,454,12,12.96,140,6,38.6171,-90.4504,927396,106,59,3697,39.363413,-90.777533,0,27,12,2020,7,0,1960,60,87.6701
3566,298,9,177.79,21,11,48.4786,-122.3345,14871,119,50,3572,47.988347,-122.468635,0,27,12,2020,7,0,1974,46,55.4115
3567,417,9,95.64,143,2,34.0287,-118.4924,92043,26,142,10221,33.710619,-118.905624,0,27,12,2020,7,0,1961,59,52.0238
3568,328,4,157.83,52,10,37.7175,-112.4777,258,67,138,4082,38.699779,-112.813912,0,27,12,2020,7,0,1961,59,113.1055
3569,550,4,125.2,42,9,44.0385,-123.0614,191096,134,30,8155,44.338181,-122.126102,0,27,12,2020,7,1,1964,56,81.6796
3570,135,3,61.89,110,2,34.3795,-118.523,34882,69,143,5010,33.522036,-117.817303,0,27,12,2020,7,1,1971,49,115.4452
3571,321,2,57.59,18,6,40.029,-93.1607,602,37,71,7727,40.621551,-92.243068,0,27,12,2020,7,4,1954,66,101.9434
3572,691,2,91.6,116,11,48.8878,-118.2105,149,139,119,3425,47.965014,-117.628751,0,27,12,2020,7,6,1978,42,111.2251
3573,404,9,18.33,22,6,39.2048,-94.0259,464,30,163,2408,39.785376,-94.032972,0,27,12,2020,7,10,1959,61,64.56
3574,676,9,20.77,69,9,42.8801,-117.281,641,42,141,6221,42.262687,-116.762863,0,27,12,2020,7,18,1993,27,80.7058
3575,464,3,74.26,100,5,43.6498,-116.4306,84106,80,53,4684,43.011588,-116.911138,0,27,12,2020,7,18,1971,49,80.9123
3576,82,9,39.5,45,12,43.0048,-108.8964,1645,63,148,9858,43.933714,-107.924372,0,27,12,2020,7,20,1976,44,129.6976
3577,325,8,362.69,154,1,33.2887,-111.0985,2872,109,165,5798,32.71873,-110.439659,0,27,12,2020,7,23,1987,33,88.2684
3578,691,2,80.73,155,7,41.1558,-101.136,1789,79,54,2063,41.224661,-100.479119,0,27,12,2020,7,25,1982,38,55.4966
3579,87,4,210.38,82,2,39.047,-122.9328,11256,114,99,11052,38.648978,-122.430581,0,27,12,2020,7,26,1972,48,62.0509
3580,572,4,100.75,54,2,36.4992,-120.0936,123,41,35,1166,35.768469,-120.724704,0,27,12,2020,7,26,1973,47,99.067
3581,437,0,125.88,18,6,40.029,-93.1607,602,37,71,7737,39.846579,-92.242454,0,27,12,2020,7,27,1954,66,80.8724
3582,464,3,42.55,168,7,40.8731,-96.1528,1517,38,43,972,41.401049,-95.844396,0,27,12,2020,7,28,1951,69,64.1353
3583,618,9,39.19,45,12,43.0048,-108.8964,1645,63,148,7613,43.795985,-109.842402,0,27,12,2020,7,31,1976,44,116.5359
3584,48,12,482.11,27,9,45.671,-121.8686,1288,12,2,10832,44.694924,-122.669269,0,27,12,2020,7,31,1936,84,125.3685
3585,389,2,75.83,37,8,35.7206,-108.0271,5662,74,40,4950,36.541886,-108.985001,0,27,12,2020,7,33,1989,31,125.4602
3586,572,4,157.68,64,3,40.7692,-103.0968,648,32,121,8330,41.666687,-103.879988,0,27,12,2020,7,34,1969,51,119.3739
3587,8,11,9.82,51,2,41.6125,-122.5258,589,143,122,9614,42.472127,-122.922562,0,27,12,2020,7,38,1945,75,101.0452
3588,444,2,44.97,148,9,42.825,-124.4409,217,128,6,4809,43.588143,-124.724085,0,27,12,2020,7,40,1928,92,87.9066
3589,273,2,42.72,86,8,36.1486,-105.6648,247,8,136,8626,35.498802,-106.460514,0,27,12,2020,7,40,1961,59,101.8198
3590,186,3,40.23,84,12,41.4247,-105.4781,35371,112,11,7948,42.26555,-104.539159,0,27,12,2020,7,43,1988,32,121.6172
3591,62,9,8.44,140,6,38.6171,-90.4504,927396,106,59,13871,39.02459,-90.247979,0,27,12,2020,7,44,1960,60,48.5859
3592,179,12,5.82,32,11,46.5901,-117.1692,761,22,173,2329,47.490396,-117.432513,0,27,12,2020,7,47,1943,77,102.0773
3593,543,4,38.84,49,2,34.1556,-118.2322,172817,3,174,7622,34.794223,-117.834658,0,27,12,2020,7,48,1982,38,79.8159
3594,656,12,236.9,168,7,40.8731,-96.1528,1517,38,43,10465,40.55383,-95.665381,0,27,12,2020,7,48,1951,69,54.2955
3595,27,11,96.87,8,9,45.8289,-118.4971,1302,38,100,6128,46.121075,-117.618633,0,27,12,2020,7,49,1976,44,75.2587
3596,348,1,35.8,34,2,33.8419,-117.6043,233717,162,123,8226,34.461788,-117.579711,0,27,12,2020,7,49,1966,54,68.9655
3597,518,2,51.02,17,3,39.8854,-105.1139,92337,54,98,3843,40.613178,-104.342377,0,27,12,2020,7,49,1967,53,104.0963
3598,504,11,7.25,73,9,45.0838,-120.6649,60,97,13,8793,46.074576,-120.809994,0,27,12,2020,7,50,1942,78,110.7464
3599,498,2,56.49,59,7,41.6964,-96.9858,1063,125,9,3271,42.262519,-97.031395,0,27,12,2020,7,51,1928,92,63.0623
3600,272,2,51.29,111,7,41.4972,-98.7858,509,104,78,1705,40.779723,-98.77379,0,27,12,2020,7,51,1980,40,79.7861
3601,650,3,46.06,85,3,39.5994,-105.0044,320420,160,184,8829,39.001928,-104.968234,0,27,12,2020,7,53,1975,45,66.5087
3602,212,3,56.02,126,2,38.046,-122.1866,198,9,180,1981,38.822069,-121.564804,0,27,12,2020,7,55,1959,61,101.8819
3603,415,4,204.57,100,5,43.6498,-116.4306,84106,80,53,10741,43.383206,-116.860111,0,27,12,2020,7,58,1971,49,45.588
3604,125,0,4.7,17,3,39.8854,-105.1139,92337,54,98,9025,40.714644,-104.320461,0,27,12,2020,8,0,1967,53,114.1472
3605,107,2,73.79,148,9,42.825,-124.4409,217,128,6,8592,41.853785,-123.878175,0,27,12,2020,8,7,1928,92,117.4808
3606,354,8,7.77,147,9,44.453,-123.1065,917,122,41,1949,44.403298,-123.692527,0,27,12,2020,8,9,1995,25,46.8619
3607,99,2,72.87,155,7,41.1558,-101.136,1789,79,54,3474,41.60723,-100.347015,0,27,12,2020,8,9,1982,38,82.7815
3608,681,3,80.78,106,2,33.6401,-116.5567,1661,155,109,154,34.618686,-115.970085,0,27,12,2020,8,13,1988,32,121.4729
3609,287,12,4.02,34,2,33.8419,-117.6043,233717,162,123,6517,33.175595,-117.364265,0,27,12,2020,8,13,1966,54,77.3599
3610,555,11,15.4,88,2,34.0443,-118.2509,2383912,83,172,12687,34.914876,-117.553238,0,27,12,2020,8,13,1959,61,116.0179
3611,294,0,17.22,46,12,43.0172,-111.0292,471,45,10,831,43.822677,-110.963428,0,27,12,2020,8,20,1967,53,89.7223
3612,64,4,110.43,43,2,38.5234,-120.6763,832,75,106,4013,38.408468,-120.188561,0,27,12,2020,8,21,1987,33,44.3455
3613,635,3,60.02,67,11,47.4974,-122.0107,50489,108,167,10806,46.915682,-121.347232,0,27,12,2020,8,21,1984,36,81.8281
3614,383,8,8.34,86,8,36.1486,-105.6648,247,8,136,7601,35.277543,-106.573738,0,27,12,2020,8,23,1961,59,126.9461
3615,47,2,69.26,1,10,40.3207,-110.436,302,130,87,5907,41.138282,-110.2482,0,27,12,2020,8,24,1990,30,92.2779
3616,162,2,72.33,40,3,39.7532,-105.6356,565,95,157,10949,38.767399,-104.905874,0,27,12,2020,8,26,1978,42,126.3429
3617,468,4,112.28,88,2,34.0443,-118.2509,2383912,83,172,8109,33.391233,-117.539864,0,27,12,2020,8,28,1959,61,97.9697
3618,267,12,644.55,156,6,38.6547,-92.8929,628,123,102,7106,38.933978,-93.300914,0,27,12,2020,8,30,1961,59,47.061
3619,627,12,2.48,170,7,41.4193,-99.3844,73,116,48,6134,41.904669,-100.290293,0,27,12,2020,8,34,1935,85,92.6056
3620,29,4,210.72,72,6,38.9621,-94.5959,545147,36,101,6151,38.335196,-94.456555,0,27,12,2020,8,34,1987,33,70.7511
3621,32,12,9.96,9,3,39.6662,-104.835,389246,133,62,5297,40.16583,-104.042575,0,27,12,2020,8,35,1969,51,87.4854
3622,332,2,59.63,129,3,38.2352,-104.66,151815,64,16,4079,38.286791,-104.494367,0,27,12,2020,8,35,1988,32,15.5577
3623,514,8,2.13,137,7,40.4591,-98.5551,463,105,182,14187,41.163806,-98.911408,0,27,12,2020,8,36,1948,72,83.9012
3624,360,2,77.82,99,3,39.3199,-106.6596,61,121,23,2341,38.701062,-106.574217,0,27,12,2020,8,36,1939,81,69.206
3625,64,4,105.31,133,6,37.3272,-91.0243,241,81,159,4179,37.702671,-91.460011,0,27,12,2020,8,38,1974,46,56.7442
3626,463,2,62.79,133,6,37.3272,-91.0243,241,81,159,1069,37.410524,-91.40448,0,27,12,2020,8,40,1974,46,34.8512
3627,321,2,97.39,175,12,44.7957,-110.6137,369,93,85,4320,45.676254,-111.482789,0,27,12,2020,8,42,1941,79,119.2375
3628,383,8,29.4,55,8,32.9396,-105.8189,899,102,175,794,33.673085,-105.321286,0,27,12,2020,8,43,1967,53,93.7572
3629,464,3,80.28,100,5,43.6498,-116.4306,84106,80,53,7166,43.373853,-116.842552,0,27,12,2020,8,45,1971,49,45.2229
3630,607,2,60.95,49,2,34.1556,-118.2322,172817,3,174,4593,34.692199,-118.136168,0,27,12,2020,8,47,1982,38,60.3137
3631,293,8,4.87,155,7,41.1558,-101.136,1789,79,54,8375,41.17468,-100.980734,0,27,12,2020,8,47,1982,38,13.1656
3632,582,3,33.61,135,12,41.606,-109.23,27971,99,3,13328,42.242207,-108.54805,0,27,12,2020,8,49,1984,36,90.4853
3633,494,4,124.35,99,3,39.3199,-106.6596,61,121,23,6657,38.640927,-106.161151,0,27,12,2020,8,49,1939,81,86.9268
3634,243,2,43.83,161,6,39.7417,-93.6289,271,84,96,9664,38.758382,-92.759653,0,27,12,2020,8,51,1972,48,132.5037
3635,194,4,52.7,41,8,35.9866,-106.0654,18408,71,97,1708,35.804611,-105.826592,0,27,12,2020,8,53,1972,48,29.5337
3636,93,9,10.93,135,12,41.606,-109.23,27971,99,3,4294,41.447762,-110.010724,0,27,12,2020,8,53,1984,36,67.3312
3637,474,2,63.32,52,10,37.7175,-112.4777,258,67,138,4066,36.872542,-111.623613,0,27,12,2020,8,53,1961,59,120.5621
3638,623,8,105.26,112,2,33.9056,-118.0818,105549,61,126,5821,34.891737,-117.878335,0,27,12,2020,8,54,1973,47,111.231
3639,310,12,1.62,159,2,38.2427,-122.9145,337,107,26,5575,37.426736,-123.41119,0,27,12,2020,8,59,1954,66,100.6711
3640,177,8,214.48,38,2,37.6787,-122.478,107941,14,22,1792,36.974533,-122.526639,0,27,12,2020,9,1,1991,29,78.4178
3641,267,12,9.66,93,5,42.1808,-112.262,4154,101,103,9206,42.478667,-112.962248,0,27,12,2020,9,4,1962,58,66.4118
3642,403,12,109.58,101,5,44.6255,-116.4493,129,17,79,4504,43.843478,-115.455423,0,27,12,2020,9,6,1965,55,117.6048
3643,605,2,56.74,152,9,44.8021,-122.7624,9587,50,134,2590,45.099076,-122.151609,0,27,12,2020,9,12,1968,52,58.3161
3644,644,0,5.46,139,2,38.6865,-121.3494,757530,137,108,4866,38.484339,-121.359678,0,27,12,2020,9,14,1966,54,22.497
3645,416,8,708.58,58,7,41.6414,-96.5232,1745,49,152,6215,41.086789,-96.052455,0,27,12,2020,9,15,1973,47,73.1199
3646,359,4,204.23,124,1,33.5623,-112.0559,1312922,34,137,13564,34.244301,-111.14693,0,27,12,2020,9,18,1981,39,113.084
3647,360,2,68.22,142,2,37.3304,-121.7913,973849,67,94,2586,36.735489,-121.230545,0,27,12,2020,9,19,1997,23,82.7861
3648,210,0,80.19,101,5,44.6255,-116.4493,129,17,79,208,43.929118,-117.437528,0,27,12,2020,9,22,1965,55,110.3876
3649,416,8,22.9,148,9,42.825,-124.4409,217,128,6,3049,42.368603,-125.304237,0,27,12,2020,9,25,1928,92,87.0017
3650,463,2,40.37,166,0,64.7556,-165.6723,145,1,47,296,64.713854,-165.093569,0,27,12,2020,9,26,1939,81,27.8554
3651,324,3,52.52,32,11,46.5901,-117.1692,761,22,173,8246,47.474216,-117.313177,0,27,12,2020,9,30,1943,77,98.9129
3652,345,4,77.59,140,6,38.6171,-90.4504,927396,106,59,9693,39.494017,-90.606924,0,27,12,2020,9,31,1960,60,98.4409
3653,94,4,152.51,92,6,40.4931,-91.8912,519,158,63,3799,41.451898,-91.428107,0,27,12,2020,9,33,1966,54,113.4808
3654,530,3,39.97,154,1,33.2887,-111.0985,2872,109,165,3033,34.26288,-111.099923,0,27,12,2020,9,37,1987,33,108.324
3655,238,11,160.01,156,6,38.6547,-92.8929,628,123,102,8756,38.940745,-92.075703,0,27,12,2020,9,39,1961,59,77.6336
3656,3,0,64.85,27,9,45.671,-121.8686,1288,12,2,7008,45.826673,-121.466423,0,27,12,2020,9,41,1936,84,35.6853
3657,372,11,807.16,142,2,37.3304,-121.7913,973849,131,60,2836,36.632526,-121.588932,0,27,12,2020,9,42,1955,65,79.6547
3658,268,4,112.24,8,9,45.8289,-118.4971,1302,38,100,4317,45.89556,-118.810199,0,27,12,2020,9,43,1976,44,25.3524
3659,498,2,64.78,105,6,40.1362,-95.2138,1631,7,110,285,40.155844,-95.088866,0,27,12,2020,9,44,1953,67,10.8414
3660,448,8,1.71,58,7,41.6414,-96.5232,1745,49,152,5990,41.801644,-95.666937,0,27,12,2020,9,46,1973,47,73.2646
3661,146,4,51.83,6,3,39.8422,-105.1097,122111,72,129,1960,38.931665,-104.610455,0,27,12,2020,9,47,1987,33,109.9621
3662,491,12,33.18,70,2,37.7773,-119.0825,633,70,46,2413,36.843116,-118.659203,0,27,12,2020,9,47,1927,93,110.4162
3663,605,2,34.69,94,7,40.9207,-96.168,206,73,21,18,40.604786,-96.249924,0,27,12,2020,9,48,1967,53,35.7992
3664,508,2,89.63,27,9,45.671,-121.8686,1288,12,2,10009,46.39288,-121.713721,0,27,12,2020,9,49,1936,84,81.1549
3665,555,11,21.36,42,9,44.0385,-123.0614,191096,134,30,10351,44.45702,-122.857759,0,27,12,2020,9,54,1964,56,49.283
3666,518,2,39.55,105,6,40.1362,-95.2138,1631,7,110,6627,39.664541,-95.705326,0,27,12,2020,10,1,1953,67,67.1463
3667,399,2,35.87,76,8,35.0203,-106.5503,310,140,177,3303,34.263477,-107.311193,0,27,12,2020,10,1,1978,42,109.2116
3668,378,1,17.57,143,2,34.0287,-118.4924,92043,26,142,4302,33.603847,-118.899436,0,27,12,2020,10,3,1961,59,60.3802
3669,208,2,61.56,46,12,43.0172,-111.0292,471,45,10,12115,42.551548,-110.381051,0,27,12,2020,10,5,1967,53,74.0181
3670,407,2,62.12,31,3,38.8881,-104.6556,525713,98,45,12581,38.144252,-104.858804,0,27,12,2020,10,7,1992,28,84.5804
3671,462,12,1.29,88,2,34.0443,-118.2509,2383912,83,172,9676,33.591114,-118.70894,0,27,12,2020,10,8,1959,61,65.8017
3672,616,11,3.41,50,2,41.5403,-122.9366,308,15,116,12236,41.141281,-122.080048,0,27,12,2020,10,12,1958,62,84.1546
3673,134,0,2.46,163,7,42.8062,-100.6215,4005,103,75,405,43.315234,-100.387415,0,27,12,2020,10,12,1945,75,59.7114
3674,271,8,8.58,165,2,40.0235,-120.7986,128,44,117,7104,40.272194,-121.261788,0,27,12,2020,10,15,1966,54,48.1105
3675,65,8,4.84,13,2,39.8127,-120.6405,1725,19,154,12413,39.454932,-121.227691,0,27,12,2020,10,17,1967,53,64.1177
3676,452,9,2.5,127,9,45.5303,-122.7033,841711,51,17,9236,45.782469,-123.584185,0,27,12,2020,10,18,1963,57,73.9821
3677,522,2,63.83,105,6,40.1362,-95.2138,1631,7,110,6678,39.903445,-94.794303,0,27,12,2020,10,19,1953,67,44.1126
3678,560,8,12.16,126,2,38.046,-122.1866,198,9,180,7664,38.480734,-122.400781,0,27,12,2020,10,20,1959,61,51.8309
3679,27,11,1.07,23,7,40.2967,-98.737,493,141,69,8301,40.335274,-98.850417,0,27,12,2020,10,20,1940,80,10.5293
3680,352,4,45.17,129,3,38.2352,-104.66,151815,64,16,218,38.371984,-105.10131,0,27,12,2020,10,21,1988,32,41.403
3681,43,2,66.89,28,6,38.7897,-93.8702,2368,47,92,10709,38.410628,-94.018152,0,27,12,2020,10,21,1989,31,44.0681
3682,157,2,53.48,96,6,36.7154,-89.6287,1019,4,147,6574,36.07984,-89.886838,0,27,12,2020,10,22,1979,41,74.3517
3683,629,9,32.59,26,7,42.277,-97.1926,566,96,146,10509,41.834883,-96.906572,0,27,12,2020,10,23,1975,45,54.5387
3684,284,12,4.8,55,8,32.9396,-105.8189,899,102,175,8341,32.227032,-106.222194,0,27,12,2020,10,23,1967,53,87.7825
3685,536,11,3.34,141,2,33.0067,-117.069,1241364,20,28,12713,32.765116,-117.733664,0,27,12,2020,10,24,1959,61,67.6278
3686,534,3,48.62,129,3,38.2352,-104.66,151815,64,16,11545,38.184239,-103.973577,0,27,12,2020,10,24,1988,32,60.2409
3687,299,3,57.25,3,10,40.3928,-111.7941,42384,65,170,727,40.237607,-111.676512,0,27,12,2020,10,26,1992,28,19.9296
3688,309,4,89.54,8,9,45.8289,-118.4971,1302,38,100,8743,45.678297,-118.33732,0,27,12,2020,10,27,1976,44,20.8354
3689,177,8,165.46,92,6,40.4931,-91.8912,519,158,63,7983,39.92037,-91.376766,0,27,12,2020,10,28,1966,54,77.2283
3690,153,2,43.22,136,6,38.2911,-92.7059,1847,146,151,2177,38.958959,-93.125032,0,27,12,2020,10,30,1988,32,82.7079
3691,673,9,3.72,29,2,34.1092,-117.7183,35705,162,76,13431,34.093039,-117.676157,0,27,12,2020,10,33,1956,64,4.2762
3692,140,8,61.51,79,12,41.6423,-104.1974,635,117,68,2239,42.007878,-105.118153,0,27,12,2020,10,34,1973,47,86.4473
3693,498,2,58.48,163,7,42.8062,-100.6215,4005,103,75,11610,43.528932,-100.862011,0,27,12,2020,10,37,1945,75,82.6973
3694,231,2,42.28,168,7,40.8731,-96.1528,1517,38,43,10531,41.592299,-96.989958,0,27,12,2020,10,37,1951,69,106.2823
3695,514,8,5.69,70,2,37.7773,-119.0825,633,70,46,5301,37.818461,-119.837639,0,27,12,2020,10,38,1927,93,66.5068
3696,265,9,4.72,22,6,39.2048,-94.0259,464,30,163,9967,38.573244,-94.499832,0,27,12,2020,10,43,1959,61,81.3275
3697,328,4,129.92,15,7,41.1832,-96.9882,614,10,115,11551,41.534281,-97.191804,0,27,12,2020,10,45,1967,53,42.5765
3698,590,2,99.89,161,6,39.7417,-93.6289,271,84,96,10887,39.101178,-94.394578,0,27,12,2020,10,45,1972,48,96.9444
3699,308,4,90.23,8,9,45.8289,-118.4971,1302,38,100,824,45.848917,-118.415707,0,27,12,2020,10,47,1976,44,6.6866
3700,177,8,2.55,22,6,39.2048,-94.0259,464,30,163,8102,38.244206,-93.89709,0,27,12,2020,10,47,1959,61,107.396
3701,270,4,153.8,170,7,41.4193,-99.3844,73,116,48,2783,41.292285,-100.188977,0,27,12,2020,10,47,1935,85,68.623
3702,626,9,7.92,73,9,45.0838,-120.6649,60,97,13,9556,45.295184,-120.035034,0,27,12,2020,10,48,1942,78,54.6707
3703,563,4,192.52,135,12,41.606,-109.23,27971,99,3,6664,40.922004,-109.950478,0,27,12,2020,10,48,1984,36,97.0097
3704,585,3,33.76,86,8,36.1486,-105.6648,247,8,136,10410,35.539666,-104.707746,0,27,12,2020,10,50,1961,59,109.6637
3705,403,12,140.07,8,9,45.8289,-118.4971,1302,38,100,9987,45.65162,-117.98441,0,27,12,2020,10,55,1976,44,44.4025
3706,608,4,69.53,116,11,48.8878,-118.2105,149,139,119,5480,48.75708,-118.511748,0,27,12,2020,10,55,1978,42,26.4135
3707,497,2,74.93,33,11,48.34,-122.3456,85,124,5,2370,47.967578,-121.850835,0,27,12,2020,10,56,1984,36,55.335
3708,146,4,119.16,2,12,44.6873,-104.4414,110,2,81,13588,43.803928,-104.241132,0,27,12,2020,10,56,1973,47,99.5133
3709,43,2,52.03,55,8,32.9396,-105.8189,899,102,175,11142,33.09329,-106.812296,0,27,12,2020,10,57,1967,53,94.1858
3710,174,11,94.9,40,3,39.7532,-105.6356,565,95,157,7775,40.633767,-106.534524,0,27,12,2020,10,57,1978,42,124.1639
3711,270,4,23.58,49,2,34.1556,-118.2322,172817,3,174,624,33.670996,-117.623183,0,27,12,2020,10,58,1982,38,77.8586
3712,121,8,22.52,49,2,34.1556,-118.2322,172817,3,174,4687,34.630828,-117.325167,0,27,12,2020,11,0,1982,38,98.5837
3713,297,9,2.92,120,1,33.5494,-111.9565,17047,13,166,1274,32.709191,-112.472458,0,27,12,2020,11,1,1935,85,105.0565
3714,323,0,17.25,50,2,41.5403,-122.9366,308,15,116,586,41.951611,-123.795785,0,27,12,2020,11,3,1958,62,84.691
3715,12,4,87.52,118,4,20.0271,-155.3697,1490,135,65,7996,19.720165,-156.068505,0,27,12,2020,11,5,1991,29,80.6529
3716,140,8,180.78,105,6,40.1362,-95.2138,1631,7,110,1163,40.923715,-94.215487,0,27,12,2020,11,7,1953,67,121.5996
3717,399,2,59.43,104,8,34.9889,-106.0609,7268,153,20,2278,34.482873,-106.229059,0,27,12,2020,11,9,1988,32,58.328
3718,687,11,88.29,173,6,38.8874,-91.7689,710,68,158,2854,39.025412,-92.485034,0,27,12,2020,11,11,1970,50,63.7957
3719,287,12,122.06,54,2,36.4992,-120.0936,123,41,35,2811,36.567366,-119.909152,0,27,12,2020,11,12,1973,47,18.1393
3720,387,12,7.74,89,6,39.4336,-91.0664,4593,148,57,14264,39.77162,-90.35369,0,27,12,2020,11,14,1940,80,71.7012
3721,414,9,48.94,135,12,41.606,-109.23,27971,99,3,1658,41.215921,-109.503444,0,27,12,2020,11,14,1984,36,49.0038
3722,242,3,26.41,100,5,43.6498,-116.4306,84106,80,53,6040,43.340734,-116.456125,0,27,12,2020,11,15,1971,49,34.4282
3723,59,8,6.75,149,2,41.9404,-124.1587,1930,161,67,10,42.668304,-124.116401,0,27,12,2020,11,16,1983,37,81.0139
3724,238,11,4.42,143,2,34.0287,-118.4924,92043,26,142,12072,33.114819,-118.149173,0,27,12,2020,11,21,1961,59,106.4778
3725,622,2,64.73,95,12,42.73,-104.7024,241,46,86,6942,42.782633,-104.871449,0,27,12,2020,11,25,1980,40,14.9915
3726,107,2,49.7,99,3,39.3199,-106.6596,61,121,23,4287,40.144775,-107.656213,0,27,12,2020,11,28,1939,81,125.2019
3727,118,3,81.29,88,2,34.0443,-118.2509,2383912,83,172,6892,33.770318,-117.877915,0,27,12,2020,11,34,1959,61,45.9667
3728,363,3,67.03,21,11,48.4786,-122.3345,14871,119,50,9946,48.667139,-122.735149,0,27,12,2020,11,34,1974,46,36.1721
3729,55,2,49.3,70,2,37.7773,-119.0825,633,70,46,3277,37.606059,-119.965307,0,27,12,2020,11,35,1927,93,79.9775
3730,358,2,59.05,111,7,41.4972,-98.7858,509,104,78,7985,42.257923,-98.868169,0,27,12,2020,11,38,1980,40,84.863
3731,241,4,123.06,24,6,36.0434,-90.2907,1120,151,89,8739,36.253554,-90.427147,0,27,12,2020,11,40,1957,63,26.3849
3732,395,4,150.82,59,7,41.6964,-96.9858,1063,125,9,1468,42.024098,-96.732421,0,27,12,2020,11,40,1928,92,42.0483
3733,121,8,8.03,112,2,33.9056,-118.0818,105549,61,126,4924,33.256222,-118.712967,0,27,12,2020,11,50,1973,47,92.9113
3734,563,4,190.47,72,6,38.9621,-94.5959,545147,36,101,4452,39.547509,-94.034308,0,27,12,2020,11,52,1987,33,81.0888
3735,157,2,48.06,147,9,44.453,-123.1065,917,122,41,8050,44.146573,-122.798668,0,27,12,2020,11,55,1995,25,41.9656
3736,474,2,53.66,129,3,38.2352,-104.66,151815,64,16,12919,38.865132,-104.096271,0,27,12,2020,11,56,1988,32,85.4955
3737,33,12,4.89,126,2,38.046,-122.1866,198,9,180,4665,37.401387,-122.005284,0,27,12,2020,11,58,1959,61,73.4302
3738,258,5,71.38,97,6,39.7795,-93.3014,964,157,132,10950,39.032076,-92.762171,0,27,12,2020,12,0,1974,46,95.1499
3739,374,0,12.63,27,9,45.671,-121.8686,1288,12,2,11904,44.824914,-121.268585,0,27,12,2020,12,1,1936,84,105.1541
3740,571,5,74.37,8,9,45.8289,-118.4971,1302,38,100,10254,46.551424,-118.956272,0,27,12,2020,12,2,1976,44,87.7719
3741,496,7,160.84,154,1,33.2887,-111.0985,2872,109,165,583,34.111589,-111.88915,0,27,12,2020,12,3,1987,33,117.1409
3742,125,0,80.84,154,1,33.2887,-111.0985,2872,109,165,8677,32.803211,-110.903532,0,27,12,2020,12,4,1987,33,56.9605
3743,504,11,8.73,5,6,38.4305,-90.387,35439,84,181,557,39.124333,-89.695729,0,27,12,2020,12,5,1985,35,97.6878
3744,54,10,113.31,33,11,48.34,-122.3456,85,124,5,403,48.72919,-122.142022,0,27,12,2020,12,6,1984,36,45.7983
3745,675,6,18.16,121,3,39.5102,-104.7216,84861,93,49,7933,38.792948,-104.216623,0,27,12,2020,12,7,1932,88,90.867
3746,423,13,2.65,170,7,41.4193,-99.3844,73,116,48,12551,41.181257,-99.712615,0,27,12,2020,12,10,1935,85,38.1098
3747,397,10,17.67,67,11,47.4974,-122.0107,50489,108,167,7655,48.201024,-121.146051,0,27,12,2020,12,14,1984,36,101.4105
